Timestamp,UserReadTime,0user,0nice,0system,0idle,1user,1nice,1system,1idle,2user,2nice,2system,2idle,3user,3nice,3system,3idle,4user,4nice,4system,4idle,5user,5nice,5system,5idle,6user,6nice,6system,6idle,7user,7nice,7system,7idle,8user,8nice,8system,8idle,9user,9nice,9system,9idle,10user,10nice,10system,10idle,11user,11nice,11system,11idle,12user,12nice,12system,12idle,13user,13nice,13system,13idle,load0,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,0current,0min,0max,virtual_total,virtual_available,virtual_percent,virtual_used,virtual_free,virtual_active,virtual_inactive,virtual_wired,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_percent,disk_io_read_count_rate,disk_io_write_count_rate,disk_io_read_bytes_rate,disk_io_write_bytes_rate,disk_io_read_time_rate,disk_io_write_time_rate,net_io_bytes_sent_rate,net_io_bytes_recv_rate,net_io_packets_sent_rate,net_io_packets_recv_rate,net_io_errin_rate,net_io_errout_rate,net_io_dropin_rate,net_io_dropout_rate,net_connections_count,injector
1768231338.853397,2026-01-12 16:22:18,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,66.7,71.4,71.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4,1,4,25769803776,6926270464,73.1,9689399296,660832256,6297550848,6220333056,3391848448,0,0,0,0.0,242749816832,4752785408,494384795648,17738448896,26872590336,39.8,7.935724158025635,1188.374692664339,97514.178453819,14919669.303434307,3.9678620790128174,27.77503455308972,337236.5338194574,314889.5345904572,140.85910380495503,132.9233796469294,0.0,0.0,0.0,0.0,0,rest
1768231339.3579571,2026-01-12 16:22:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,33.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6895910912,73.2,9724346368,632438784,6257229824,6217596928,3467116544,0,0,0,0.0,242752995328,4752785408,494384795648,17738448896,26872750080,39.8,239.8127959498724,963.2150316664296,9205767.12931329,15602719.949329933,31.710782935520317,25.765011135110257,202949.01078733001,10147.450539366502,176.39123007883177,122.87928387514123,0.0,0.0,0.0,0.0,0,rest
1768231339.8580291,2026-01-12 16:22:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7012401152,72.8,9604546560,638189568,6406668288,6328401920,3197878272,0,0,0,0.0,242752995328,4752785408,494384795648,17738448896,26872881152,39.8,0.0,249.96400397815637,0.0,2874977.989307036,0.0,9.998560159126255,20477.05120589057,18429.346085301513,75.98905720935954,97.9858895594373,0.0,0.0,0.0,0.0,0,rest
1768231340.36308,2026-01-12 16:22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,4,1,4,25769803776,6964723712,73.0,9651257344,609583104,6248136704,6309134336,3403120640,0,0,0,0.0,242753536000,4752785408,494384795648,17738448896,26873061376,39.8,0.0,97.01992459179064,0.0,502824.569182335,0.0,3.9599969221139033,34467.81321007942,22302.702665345503,67.31994767593636,39.599969221139034,0.0,0.0,0.0,0.0,0,rest
1768231340.865906,2026-01-12 16:22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6980567040,72.9,9644130304,642285568,6271877120,6292045824,3372253184,0,0,0,0.0,242753683456,4752785408,494384795648,17738448896,26873061376,39.8,7.955038513422206,25.85387516862217,293254.5397587962,179211.10763037545,1.9887596283555515,1.9887596283555515,28510.85803210519,8145.959437744339,49.71899070888879,59.662788850666544,0.0,0.0,0.0,0.0,0,rest
1768231341.367598,2026-01-12 16:22:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,14.3,4,1,4,25769803776,6969229312,73.0,9644867584,630865920,6291881984,6291980288,3352985600,0,0,0,0.0,242753847296,4752785408,494384795648,17738448896,26873061376,39.8,0.0,127.56829443663749,0.0,710300.2634231976,0.0,5.979763801717382,12246.5562659172,8164.370843944799,37.87183741087676,33.88532820973183,0.0,0.0,0.0,0.0,0,rest
1768231341.871238,2026-01-12 16:22:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6969884672,73.0,9659318272,629489664,6372556800,6293979136,3286761472,0,0,0,0.0,242753847296,4752785408,494384795648,17738448896,26873061376,39.8,3.971090962541049,3.971090962541049,40663.97145642034,16265.588582568136,1.9855454812705244,0.0,10165.992864105085,6099.5957184630515,33.75427318159892,33.75427318159892,0.0,0.0,0.0,0.0,0,rest
1768231342.376678,2026-01-12 16:22:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,4,1,4,25769803776,6930857984,73.1,9699672064,559579136,6387449856,6324600832,3312222208,0,0,0,0.0,242753847296,4752785408,494384795648,17738448896,26873229312,39.8,1.9784742135380282,411.52263641590986,32415.321514607054,3930357.733646105,0.0,11.870845281228169,14181.703162640586,6077.872783988822,43.52643269783662,29.677113203070423,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231342.876723,2026-01-12 16:22:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.0,33.3,0.0,4,1,4,25769803776,6676447232,74.1,9948479488,66306048,6637109248,6607749120,3311370240,0,0,0,0.0,242753847296,4756684800,494384795648,17738448896,26870423552,39.8,3.9996395435935312,305.9724250849051,40956.30892639776,9526437.456280118,1.9998197717967656,13.99873840257736,14334.708124239216,12286.892677919328,49.99549429491914,39.99639543593531,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231343.381739,2026-01-12 16:22:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,20.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,16.7,28.6,4,1,4,25769803776,6463766528,74.9,9730539520,60227584,6426165248,6401245184,3304374272,0,0,0,0.0,242753847296,4756848640,494384795648,17738448896,26870280192,39.8,0.0,7.920543482879251,0.0,300093.55147932906,0.0,1.9801358707198127,2027.6591316170882,2027.6591316170882,21.78149457791794,19.801358707198126,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231343.8844202,2026-01-12 16:22:23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,4,1,4,25769803776,6423658496,75.1,9683238912,42582016,6401343488,6378635264,3281895424,0,0,0,0.0,242753847296,4756848640,494384795648,17738448896,26870280192,39.8,15.914657479280477,0.0,293338.96665809775,0.0,3.978664369820119,0.0,2037.076157347901,2037.076157347901,23.871986218920718,23.871986218920718,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231344.386981,2026-01-12 16:22:24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,75.0,57.1,40.0,28.6,0.0,16.7,16.7,0.0,20.0,28.6,40.0,16.7,20.0,4,1,4,25769803776,6311886848,75.5,9595666432,67108864,6259867648,6237700096,3335798784,0,0,0,0.0,242753961984,4756881408,494384795648,17738448896,26869399552,39.8,895.413951277413,189.03183415856498,8900080.387822341,986181.0686140141,127.3477619594543,9.949043903082368,69277.18250594314,67239.61831459188,222.858583429045,212.90953952596266,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231344.891985,2026-01-12 16:22:24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.7,40.0,20.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,16.7,0.0,16.7,4,1,4,25769803776,6229098496,75.8,9505325056,80592896,6168870912,6136299520,3336454144,0,0,0,0.0,242753961984,4756881408,494384795648,17738448896,26868707328,39.8,1704.937229833722,1186.1293852153303,14307500.562085604,14940145.144762859,251.48319185700663,25.74237396961485,8110.827983041725,20277.06995760431,73.26675668274996,73.26675668274996,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231345.397034,2026-01-12 16:22:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.7,80.0,83.3,66.7,0.0,0.0,0.0,0.0,0.0,16.7,0.0,16.7,16.7,16.7,4,1,4,25769803776,6130466816,76.2,9475981312,137527296,6027935744,5978652672,3448045568,0,0,0,0.0,242755158016,4756881408,494384795648,17738448896,26868559872,39.8,461.34138370385335,1.9800059386431474,2700664.7401192165,291963.755688564,99.00029693215737,1.9800059386431474,4055.052162341166,4055.052162341166,33.660100956933505,33.660100956933505,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231345.902077,2026-01-12 16:22:25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.7,0.0,16.7,0.0,4,1,4,25769803776,6068584448,76.5,9423503360,85475328,6001737728,5965201408,3421765632,0,0,0,0.0,242758385664,4756881408,494384795648,17738448896,26868879360,39.8,536.5879420517546,1053.3755910388688,14006315.467830868,15547253.475293443,81.1812015650256,25.74038098403251,12165.300058915056,2027.550009819176,39.600586129280785,29.70043959696059,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231346.407083,2026-01-12 16:22:26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,16.7,4,1,4,25769803776,6058377216,76.5,9304326144,78020608,6002032640,5961777152,3302293504,0,0,0,0.0,242759663616,4756881408,494384795648,17738448896,26869161984,39.8,35.64313558677883,403.9555366501601,746193.0038576134,3455198.039601558,9.900870996327454,13.861219394858436,10138.491900239313,12166.190280287175,49.50435498163727,49.50435498163727,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231346.907661,2026-01-12 16:22:26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,4,1,4,25769803776,5986222080,76.8,9251045376,64913408,5948440576,5902893056,3302604800,0,0,0,0.0,242759663616,4757405696,494384795648,17738448896,26869342208,39.8,5.993072887097204,61.92841983333778,98190.5061822006,1341936.9178234083,5.993072887097204,11.986145774194409,6136.906636387537,10228.177727312563,29.965364435486023,25.96998251075455,0.0,0.0,0.0,0.0,0,[Memory_High]RAMSim(d5000.0)
1768231347.4118998,2026-01-12 16:22:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,22.7,17.4,18.2,0.0,0.0,0.0,0.0,0.0,68.2,13.0,4.3,27.3,4.8,4,1,4,25769803776,7341998080,71.5,8544190464,2154037248,5202542592,5169430528,3341647872,0,0,0,0.0,242759663616,4757405696,494384795648,17738448896,26869338112,39.8,3.9663743167034764,164.60453414319426,64985.07680486976,820436.5946614806,1.9831871583517382,5.949561475055215,44677.24030334796,20307.8365015218,91.22660928417996,71.39473770066257,0.0,0.0,0.0,0.0,0,rest
1768231347.9126809,2026-01-12 16:22:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7346946048,71.5,8546402304,2157477888,5204885504,5170905088,3341516800,0,0,0,0.0,242759663616,4757405696,494384795648,17738448896,26869338112,39.8,3.993761271512282,0.0,24537.66925217146,0.0,3.993761271512282,0.0,8179.223084057154,10224.028855071443,35.94385144361054,29.95320953634212,0.0,0.0,0.0,0.0,0,rest
1768231348.4176588,2026-01-12 16:22:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.3,100.0,85.7,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7352123392,71.5,8546631680,2147696640,5213618176,5185470464,3333013504,0,0,0,0.0,242759663616,4757405696,494384795648,17738448896,26869276672,39.8,657.4544602982676,11.881707113824113,2717267.205550816,519119.7049410514,65.34938912603262,0.0,4055.622694851964,6083.434042277946,21.783129708677542,33.664836822501655,0.0,0.0,0.0,0.0,0,rest
1768231348.922709,2026-01-12 16:22:28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,80.0,60.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7371161600,71.4,8579923968,2065793024,5287264256,5285527552,3292659712,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26873376768,39.8,170.28010880248345,726.6604643082725,2433025.5546103683,6196105.079074405,53.46003415891923,23.760015181741878,14192.649068560482,6082.563886525921,47.520030363483755,29.700018977177347,0.0,0.0,0.0,0.0,0,rest
1768231349.427736,2026-01-12 16:22:29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,16.7,4,1,4,25769803776,7355301888,71.5,8593113088,2057912320,5283758080,5277466624,3309355008,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26873274368,39.8,1.9800919349440125,247.51149186800154,8110.456565530675,1735637.7050235644,1.9800919349440125,7.92036773977605,10138.070706913344,10138.070706913344,37.62174676393624,37.62174676393624,0.0,0.0,0.0,0.0,0,rest
1768231349.931315,2026-01-12 16:22:29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7347027968,71.5,8596996096,2049622016,5287657472,5277483008,3309338624,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26873274368,39.8,1.985786134876901,0.0,8133.780008455787,0.0,0.0,0.0,6100.33500634184,6100.33500634184,31.772578158030417,31.772578158030417,0.0,0.0,0.0,0.0,0,rest
1768231350.434767,2026-01-12 16:22:30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7349698560,71.5,8596242432,2050523136,5305630720,5279252480,3290611712,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26873274368,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,rest
1768231350.9371111,2026-01-12 16:22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,33.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7346110464,71.5,8616378368,1987395584,5374410752,5338759168,3241967616,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26873507840,39.8,0.0,87.5893580587228,0.0,432149.96732390946,0.0,3.9813344572146727,8153.77296837565,8153.77296837565,43.7946790293614,39.813344572146725,0.0,0.0,0.0,0.0,0,rest
1768231351.442116,2026-01-12 16:22:31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7346110464,71.5,8616394752,1987395584,5374427136,5338759168,3241967616,0,0,0,0.0,242759745536,4757405696,494384795648,17738448896,26872795136,39.8,5.940536620739667,1196.028039642253,64886.5013294658,14802233.115784384,1.9801788735798889,29.702683103698334,0.0,14193.922165820642,7.9207154943195555,9.900894367899443,0.0,0.0,0.0,0.0,0,rest
1768231351.9447172,2026-01-12 16:22:31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,7430062080,71.2,8534753280,1997094912,5317279744,5412241408,3217473536,0,0,0,0.0,242763169792,4757405696,494384795648,17738448896,26872954880,39.8,113.41000786504382,1110.2242875209552,7179800.57090541,16356253.967999043,21.88614186869267,31.83438817264388,10187.004215246041,6112.202529147625,49.74123151975606,41.78263447659509,0.0,0.0,0.0,0.0,0,rest
